gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlyCharges,HasStreamingServices,NumAddOnServices,IsNewCustomer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,1,0,1.1200146093262338,1,1,1.696343409452868,2.0300839248175357,1.670743373107284,1,6,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,0,-0.9966836022806536,1,1,0.9015978378044367,-0.6886280418792864,0.8704070240065173,1,3,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,-0.7117434584104956,1,1,0.33084110158927976,-0.5230731188998061,0.29377496252369006,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1.4456604880349857,1,1,1.233433149557435,2.1281312281299263,1.3301271935258205,1,4,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1,1,1,0,1.5677776925507676,1,0,-1.3100845150292975,-0.22364380683726337,-1.3146567799561435,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,1.0386031396490458,1,1,0.4934404043482487,0.9774082344546359,0.4338201200326966,0,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,-1.2409180113122174,1,0,-1.5174815848749215,-0.9925988155183934,-1.5332490850006188,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,1,-0.7524491932490895,1,1,0.8202981864249524,-0.4787115956736586,0.7071813999081846,1,3,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,1,0,1.5677776925507676,1,1,-1.461069581876912,-0.35372267489256937,-1.4528119634769507,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-0.7524491932490895,1,1,1.1819986762357204,-0.3877946064307529,1.1968878153025662,1,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.0780950719578415,0,0,-0.46390447005915153,-0.8739503894021688,-0.452365555526533,1,4,1,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,1,1,-0.7117434584104956,1,1,0.15165003324266044,-0.5388036887084845,0.21469399409175996,1,4,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
1,0,1,1,0.9978974048104517,1,1,1.0824480827098208,1.4474165984871572,1.1009256089024457,1,4,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,1.3642490183577978,1,1,-0.1254324520710933,0.7538893429472217,-0.1345928165853695,0,3,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1,1,1,0,1.4863662228735797,1,1,0.8302532457775423,1.686622180947437,0.7971962266061635,1,2,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,1.4456604880349857,1,0,-0.29964599074141746,0.6798876526199243,-0.2758947752042335,0,2,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,1,0,1,0.9571916699718578,1,0,0.9911933719777464,1.3009928566418019,0.9617838304021992,1,3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
1,1,0,0,0.1023712383613841,1,1,1.1322233794727707,0.48111643579059865,1.0616276890814254,1,3,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,0.428017117070136,1,0,-0.29135010794759253,0.0877424934341075,-0.2254928735569487,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,-0.06045170099299184,1,1,0.04878108659923111,-0.12265662018545478,0.007170049038552075,1,3,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,1,1,0.020959768684196134,1,1,-0.21502798624440272,-0.15091460332852003,-0.18806045499836155,0,3,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,0,0,-1.2816237461508113,1,1,0.14667250356636527,-0.9784917633747667,0.145980684003764,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.46872285190873,1,0,1.1670660872068355,0.9122481335734993,1.143855266171416,1,4,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,0.9978974048104517,1,0,-0.38094564212090193,0.3306997180663318,-0.37643668030891214,0,2,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,1,1.5270719577121736,1,0,0.0006649663950462456,0.9882243724123463,0.0027557381886120455,0,3,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0,-1.2816237461508113,1,0,-1.472683817788267,-0.9999046450111266,-1.4687269559452782,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,1,0.9164859351332638,1,1,-0.3212152860053623,0.3600546726047024,-0.27174370116710667,0,2,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
1,1,1,0,-0.1418631706701798,1,1,0.9795791360663916,0.1554695073802585,0.8790570397607311,1,2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.020959768684196134,1,1,-0.13372833486491825,-0.11649164094383886,-0.10940061001947314,0,2,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0,-1.1595065416350294,1,0,0.33250027814804467,-0.8734677219882344,0.4048964070078882,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1.5270719577121736,0,1,-0.82560495986992,0.2195765157219019,-0.8252782513549285,1,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
1,0,0,0,0.1023712383613841,1,1,-1.3051069853530026,-0.6134635618729652,-1.296667945131036,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,-1.2409180113122174,1,1,-0.6331404790531808,-0.9625856781428395,-0.4016302061838722,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0,-0.9152721326034655,1,1,0.8252757161012472,-0.6077373711894715,0.8765697145380846,1,2,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,-1.2816237461508113,1,0,0.32088604223668943,-0.9761881234446256,0.31969410838352774,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.06045170099299184,1,0,-1.477661347464562,-0.7416556391283461,-1.4985597683041991,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,0,0,-0.10115743583158582,1,1,0.8485041879239571,0.1301075287207992,0.7143820379981215,1,2,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,1,1,1,1.1200146093262338,1,1,0.9397588986560317,1.5248847184236196,1.0358070202195353,1,3,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,1.6084834273893616,1,0,0.06371367562811567,1.0791852405110642,0.038259978515360546,0,3,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,-1.1595065416350294,1,1,-1.4677062881119718,-0.972173208137808,-1.455905250812486,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,1,-1.1595065416350294,1,1,0.15330920980142534,-0.8839108896715412,0.20802119271082248,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.30468611002455576,1,1,1.1471559685016557,0.030590283738699833,0.9868198345444417,1,4,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,1.5270719577121736,1,1,0.39886734049864436,1.3121819648739161,0.3517424625956314,1,4,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,-1.2816237461508113,1,1,-1.4760021709057967,-0.999948523866939,-1.472035783076321,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.5489205190561197,1,0,-1.4942531130522119,-0.847645015342747,-1.508607030314166,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.2816237461508113,1,0,-1.5075265255223318,-1.000365372997155,-1.5034696408212307,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,-0.8338606629262776,1,0,-1.480979700582092,-0.910413718582118,-1.5296645222753222,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,1.6084834273893616,1,0,-1.5141632317573919,-0.38812369784934453,-1.4985064001246662,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-1.2409180113122174,1,0,-1.480979700582092,-0.9908436612859048,-1.4670725423797564,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,0.06166550352279012,1,1,0.8269348926600121,0.3477027746935644,0.8601520928614094,1,3,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,0.18378270803857208,0,1,-0.8090131942822701,-0.39863268381636957,-0.9048849272634709,0,3,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,1,1,1,1.0386031396490458,1,1,0.8269348926600121,1.2401987019139804,0.7754850456847177,0,3,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0,-1.2816237461508113,1,1,-0.6430955384057709,-0.9889349310580734,-0.6415201731844983,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,-1.2816237461508113,1,1,0.20972121279943517,-0.9776580651143346,0.20884839949358344,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,1,-0.4804962356468015,-0.9867848671232751,-0.4793876437633853,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1.6084834273893616,1,0,0.10685226615600583,1.1010807895613586,0.061191988770784064,0,4,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,1,1,1,-0.8338606629262776,0,1,-1.1823279200043932,-0.8527569020448698,-1.1673479514261007,0,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2409180113122174,1,0,-1.5075265255223318,-0.9950779708717832,-1.626723451452587,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,0.590840056424512,1,0,-1.5025489958460367,-0.604556154143086,-1.499914411669791,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,-1.0780950719578415,1,1,-0.6746198930223056,-0.8944856939222846,-0.7104540717478964,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1.1200146093262338,0,0,-0.37596811244460704,0.4114587521887102,-0.36355112061745076,1,4,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
0,1,0,0,-1.2409180113122174,1,1,0.6261745290494481,-0.9370920629159436,0.5595840753841539,1,2,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0,0.7536629957788878,1,1,0.6278337056082129,0.8809844488072974,0.6457108992363059,1,6,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,1.6084834273893616,1,0,1.4806504568134191,2.4519133051682473,1.4759683449197833,1,5,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,1,0,1.6084834273893616,1,1,0.6742906492536329,1.6602729280322035,0.6468543909654167,1,5,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
0,0,1,1,0.7943687306174818,1,0,-1.3897249898500175,-0.458198230581449,-1.3500545982645968,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,1.5677776925507676,1,0,0.9380997220972668,1.8459024275457707,0.8833831022360916,1,6,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,-0.1825689055087738,1,0,-1.3067661619117676,-0.7139680811108395,-1.3543360751292157,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
